framerate,frame,time (s),x (pixel),y (pixel,freq (Hz),theta (deg),u1 (Hz),u2 (rad),field (mT),volt multipler,correction factor,target x,target y,k,h,gamma,kP,KI,KD,kPa,KIa,KDa,v_ref (um/s),v_m (um/s),a_ref,a_m,static (V)
30.000,3549.000,118.300,237.590,259.641,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.209,0.011,0.011,5.000
30.000,3550.000,118.333,237.470,259.775,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.209,0.011,0.011,5.000
30.000,3551.000,118.367,237.637,259.481,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.209,0.011,0.011,5.000
30.000,3552.000,118.400,237.724,259.249,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.209,0.011,0.011,5.000
30.000,3553.000,118.433,237.940,259.128,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.209,0.011,0.011,5.000
30.000,3554.000,118.467,238.301,258.942,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.209,0.011,0.011,5.000
30.000,3555.000,118.500,238.302,258.927,0.000,270.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.429,0.010,0.010,5.000
30.000,3556.000,118.533,238.351,258.791,0.000,270.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.429,0.010,0.010,5.000
30.000,3557.000,118.567,238.443,258.781,0.000,270.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.429,0.010,0.010,5.000
30.000,3558.000,118.600,238.247,258.927,0.000,270.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.429,0.010,0.010,5.000
30.000,3559.000,118.633,238.516,258.991,0.000,270.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.429,0.010,0.010,5.000
30.000,3560.000,118.667,238.427,258.833,0.000,270.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.429,0.010,0.010,5.000
30.000,3561.000,118.700,238.533,258.544,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.682,0.005,0.005,5.000
30.000,3562.000,118.733,238.650,258.503,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.682,0.005,0.005,5.000
30.000,3563.000,118.767,239.009,258.320,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.682,0.005,0.005,5.000
30.000,3564.000,118.800,239.113,258.166,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.682,0.005,0.005,5.000
30.000,3565.000,118.833,239.374,258.198,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.682,0.005,0.005,5.000
30.000,3566.000,118.867,239.845,257.978,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.682,0.005,0.005,5.000
30.000,3567.000,118.900,240.036,257.878,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.219,0.013,0.013,5.000
30.000,3568.000,118.933,240.247,257.504,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.219,0.013,0.013,5.000
30.000,3569.000,118.967,240.297,257.494,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.219,0.013,0.013,5.000
30.000,3570.000,119.000,240.217,257.504,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.219,0.013,0.013,5.000
30.000,3571.000,119.033,240.560,257.371,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.219,0.013,0.013,5.000
30.000,3572.000,119.067,240.722,257.554,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.219,0.013,0.013,5.000
30.000,3573.000,119.100,240.727,257.416,0.000,270.000,0.001,0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.887,0.015,0.015,5.000
30.000,3574.000,119.133,240.787,257.296,0.000,270.000,0.001,0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.887,0.015,0.015,5.000
30.000,3575.000,119.167,241.149,256.869,0.000,270.000,0.001,0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.887,0.015,0.015,5.000
30.000,3576.000,119.200,241.381,256.909,0.000,270.000,0.001,0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.887,0.015,0.015,5.000
30.000,3577.000,119.233,241.712,256.835,0.000,270.000,0.001,0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.887,0.015,0.015,5.000
30.000,3578.000,119.267,241.918,256.701,0.000,270.000,0.001,0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.887,0.015,0.015,5.000
30.000,3579.000,119.300,241.902,256.585,0.000,270.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.195,0.012,0.012,5.000
30.000,3580.000,119.333,241.920,256.410,0.000,270.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.195,0.012,0.012,5.000
30.000,3581.000,119.367,241.647,256.447,0.000,270.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.195,0.012,0.012,5.000
30.000,3582.000,119.400,241.635,256.488,0.000,270.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.195,0.012,0.012,5.000
30.000,3583.000,119.433,241.822,256.464,0.000,270.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.195,0.012,0.012,5.000
30.000,3584.000,119.467,242.095,256.341,0.000,270.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.195,0.012,0.012,5.000
30.000,3585.000,119.500,242.208,256.137,0.000,270.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,3.710,0.004,0.004,5.000
30.000,3586.000,119.533,242.212,255.935,0.000,270.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,3.710,0.004,0.004,5.000
30.000,3587.000,119.567,242.460,256.135,0.000,270.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,3.710,0.004,0.004,5.000
30.000,3588.000,119.600,242.381,256.102,0.000,270.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,3.710,0.004,0.004,5.000
30.000,3589.000,119.633,242.602,256.060,0.000,270.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,3.710,0.004,0.004,5.000
30.000,3590.000,119.667,242.780,256.007,0.000,270.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,3.710,0.004,0.004,5.000
30.000,3591.000,119.700,242.633,256.002,0.000,270.000,0.001,0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.432,0.009,0.009,5.000
30.000,3592.000,119.733,242.367,255.907,0.000,270.000,0.001,0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.432,0.009,0.009,5.000
30.000,3593.000,119.767,242.376,255.626,0.000,270.000,0.001,0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.432,0.009,0.009,5.000
30.000,3594.000,119.800,242.779,255.393,0.000,270.000,0.001,0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.432,0.009,0.009,5.000
30.000,3595.000,119.833,243.060,255.261,0.000,270.000,0.001,0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.432,0.009,0.009,5.000
30.000,3596.000,119.867,242.976,255.314,0.000,270.000,0.001,0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.432,0.009,0.009,5.000
30.000,3597.000,119.900,243.060,255.126,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.838,0.011,0.011,5.000
30.000,3598.000,119.933,242.827,255.009,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.838,0.011,0.011,5.000
30.000,3599.000,119.967,242.962,255.088,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.838,0.011,0.011,5.000
30.000,3600.000,120.000,243.198,254.867,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.838,0.011,0.011,5.000
30.000,3601.000,120.033,243.286,254.908,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.838,0.011,0.011,5.000
30.010,3602.000,120.028,243.430,254.863,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.838,0.011,0.011,5.000
30.010,3603.000,120.061,243.780,254.721,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.020,0.005,0.005,5.000
30.010,3604.000,120.095,243.442,254.746,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.020,0.005,0.005,5.000
30.010,3605.000,120.128,243.882,254.713,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.020,0.005,0.005,5.000
30.010,3606.000,120.161,244.268,254.583,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.020,0.005,0.005,5.000
30.010,3607.000,120.195,244.160,254.678,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.020,0.005,0.005,5.000
30.010,3608.000,120.228,244.266,254.424,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.020,0.005,0.005,5.000
30.010,3609.000,120.261,244.383,254.357,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.682,0.007,0.007,5.000
30.010,3610.000,120.295,244.487,254.553,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.682,0.007,0.007,5.000
30.010,3611.000,120.328,244.829,254.527,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.682,0.007,0.007,5.000
30.010,3612.000,120.361,244.799,254.424,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.682,0.007,0.007,5.000
30.010,3613.000,120.394,244.736,254.360,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.682,0.007,0.007,5.000
30.010,3614.000,120.428,244.956,254.355,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.682,0.007,0.007,5.000
30.010,3615.000,120.461,244.918,254.432,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.310,0.007,0.007,5.000
30.010,3616.000,120.494,245.061,254.327,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.310,0.007,0.007,5.000
30.010,3617.000,120.528,245.139,254.222,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.310,0.007,0.007,5.000
30.010,3618.000,120.561,245.211,254.031,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.310,0.007,0.007,5.000
30.010,3619.000,120.594,245.269,253.965,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.310,0.007,0.007,5.000
30.010,3620.000,120.628,245.389,253.893,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.310,0.007,0.007,5.000
30.010,3621.000,120.661,245.942,253.749,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.371,0.007,0.007,5.000
30.010,3622.000,120.694,246.024,253.790,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.371,0.007,0.007,5.000
30.010,3623.000,120.728,246.015,253.978,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.371,0.007,0.007,5.000
30.010,3624.000,120.761,246.104,253.929,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.371,0.007,0.007,5.000
30.010,3625.000,120.794,246.162,254.060,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.371,0.007,0.007,5.000
30.010,3626.000,120.828,246.398,253.936,0.000,270.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.371,0.007,0.007,5.000
30.010,3627.000,120.861,246.342,253.891,0.000,270.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.623,0.004,0.004,5.000
30.010,3628.000,120.894,246.333,253.469,0.000,270.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.623,0.004,0.004,5.000
30.010,3629.000,120.928,246.411,253.448,0.000,270.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.623,0.004,0.004,5.000
30.010,3630.000,120.961,246.472,253.391,0.000,270.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.623,0.004,0.004,5.000
30.010,3631.000,120.994,246.517,253.249,0.000,270.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.623,0.004,0.004,5.000
30.000,3632.000,121.067,246.635,253.081,0.000,270.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.623,0.004,0.004,5.000
30.000,3633.000,121.100,246.506,253.183,0.000,270.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.493,0.010,0.010,5.000
30.000,3634.000,121.133,246.722,252.880,0.000,270.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.493,0.010,0.010,5.000
30.000,3635.000,121.167,246.973,252.790,0.000,270.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.493,0.010,0.010,5.000
30.000,3636.000,121.200,247.095,252.851,0.000,270.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.493,0.010,0.010,5.000
30.000,3637.000,121.233,247.274,252.446,0.000,270.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.493,0.010,0.010,5.000
30.000,3638.000,121.267,247.266,252.469,0.000,270.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.493,0.010,0.010,5.000
30.000,3639.000,121.300,247.609,252.128,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.599,0.013,0.013,5.000
30.000,3640.000,121.333,247.715,252.204,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.599,0.013,0.013,5.000
30.000,3641.000,121.367,247.863,252.053,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.599,0.013,0.013,5.000
30.000,3642.000,121.400,248.049,251.918,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.599,0.013,0.013,5.000
30.000,3643.000,121.433,248.044,251.824,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.599,0.013,0.013,5.000
30.000,3644.000,121.467,248.009,251.648,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.599,0.013,0.013,5.000
30.000,3645.000,121.500,248.282,251.365,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.505,0.011,0.011,5.000
30.000,3646.000,121.533,248.629,251.439,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.505,0.011,0.011,5.000
30.000,3647.000,121.567,248.873,251.360,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.505,0.011,0.011,5.000
30.000,3648.000,121.600,248.808,251.148,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.505,0.011,0.011,5.000
30.000,3649.000,121.633,248.662,250.989,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.505,0.011,0.011,5.000
30.000,3650.000,121.667,248.900,250.944,0.000,270.000,0.001,0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.505,0.011,0.011,5.000
30.000,3651.000,121.700,248.823,250.778,0.000,270.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.976,0.012,0.012,5.000
30.000,3652.000,121.733,248.818,250.785,0.000,270.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.976,0.012,0.012,5.000
30.000,3653.000,121.767,249.011,250.836,0.000,270.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.976,0.012,0.012,5.000
30.000,3654.000,121.800,249.313,250.520,0.000,270.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.976,0.012,0.012,5.000
30.000,3655.000,121.833,249.325,250.498,0.000,270.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.976,0.012,0.012,5.000
30.000,3656.000,121.867,249.145,250.520,0.000,270.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.976,0.012,0.012,5.000
30.000,3657.000,121.900,249.255,250.475,0.000,270.000,0.001,0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.916,0.009,0.009,5.000
30.000,3658.000,121.933,249.431,250.389,0.000,270.000,0.001,0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.916,0.009,0.009,5.000
30.000,3659.000,121.967,249.736,250.389,0.000,270.000,0.001,0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.916,0.009,0.009,5.000
30.000,3660.000,122.000,249.726,250.290,0.000,270.000,0.001,0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.916,0.009,0.009,5.000
30.000,3661.000,122.033,249.749,250.280,0.000,270.000,0.001,0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.916,0.009,0.009,5.000
30.000,3662.000,122.067,250.166,249.987,0.000,270.000,0.001,0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.916,0.009,0.009,5.000
30.000,3663.000,122.100,250.077,250.013,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.579,0.005,0.005,5.000
30.000,3664.000,122.133,250.230,249.689,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.579,0.005,0.005,5.000
30.000,3665.000,122.167,250.518,249.417,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.579,0.005,0.005,5.000
30.000,3666.000,122.200,250.413,249.297,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.579,0.005,0.005,5.000
30.000,3667.000,122.233,250.714,249.613,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.579,0.005,0.005,5.000
30.000,3668.000,122.267,251.011,249.600,0.000,270.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.579,0.005,0.005,5.000
30.000,3669.000,122.300,250.985,249.547,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.264,0.013,0.013,5.000
30.000,3670.000,122.333,251.173,249.204,0.000,270.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.264,0.013,0.013,5.000
