framerate,frame,time (s),x (pixel),y (pixel,freq (Hz),theta (deg),u1 (Hz),u2 (rad),field (mT),volt multipler,correction factor,target x,target y,k,h,gamma,kP,KI,KD,kPa,KIa,KDa,v_ref (um/s),v_m (um/s),a_ref,a_m,static (V)
30.000,2066.000,68.867,363.891,411.884,0.000,90.000,0.001,-0.021,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.653,-0.021,-0.021,5.000
30.000,2067.000,68.900,363.514,411.980,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.761,-0.015,-0.015,5.000
30.000,2068.000,68.933,363.420,412.132,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.761,-0.015,-0.015,5.000
30.000,2069.000,68.967,363.295,412.098,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.761,-0.015,-0.015,5.000
30.000,2070.000,69.000,363.169,412.146,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.761,-0.015,-0.015,5.000
30.000,2071.000,69.033,362.986,412.311,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.761,-0.015,-0.015,5.000
30.000,2072.000,69.067,362.855,412.540,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.761,-0.015,-0.015,5.000
30.000,2073.000,69.100,363.000,412.755,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.644,-0.015,-0.015,5.000
30.000,2074.000,69.133,362.934,412.903,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.644,-0.015,-0.015,5.000
30.000,2075.000,69.167,362.926,412.951,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.644,-0.015,-0.015,5.000
30.000,2076.000,69.200,362.761,412.672,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.644,-0.015,-0.015,5.000
30.000,2077.000,69.233,362.608,412.693,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.644,-0.015,-0.015,5.000
30.000,2078.000,69.267,362.458,412.471,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.644,-0.015,-0.015,5.000
30.000,2079.000,69.300,362.474,412.318,0.000,90.000,0.001,-0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.163,-0.009,-0.009,5.000
30.000,2080.000,69.333,362.278,412.456,0.000,90.000,0.001,-0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.163,-0.009,-0.009,5.000
30.000,2081.000,69.367,362.232,412.545,0.000,90.000,0.001,-0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.163,-0.009,-0.009,5.000
30.000,2082.000,69.400,361.897,412.453,0.000,90.000,0.001,-0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.163,-0.009,-0.009,5.000
30.000,2083.000,69.433,361.748,412.725,0.000,90.000,0.001,-0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.163,-0.009,-0.009,5.000
30.000,2084.000,69.467,361.484,412.830,0.000,90.000,0.001,-0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.163,-0.009,-0.009,5.000
30.000,2085.000,69.500,361.469,413.135,0.000,90.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.262,-0.004,-0.004,5.000
30.000,2086.000,69.533,360.935,413.501,0.000,90.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.262,-0.004,-0.004,5.000
30.000,2087.000,69.567,360.753,413.373,0.000,90.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.262,-0.004,-0.004,5.000
30.000,2088.000,69.600,360.727,413.661,0.000,90.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.262,-0.004,-0.004,5.000
30.000,2089.000,69.633,360.832,413.918,0.000,90.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.262,-0.004,-0.004,5.000
30.000,2090.000,69.667,360.670,414.063,0.000,90.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.262,-0.004,-0.004,5.000
30.000,2091.000,69.700,360.601,414.251,0.000,90.000,0.001,-0.026,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.438,-0.026,-0.026,5.000
30.000,2092.000,69.733,360.336,414.217,0.000,90.000,0.001,-0.026,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.438,-0.026,-0.026,5.000
30.000,2093.000,69.767,360.400,414.416,0.000,90.000,0.001,-0.026,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.438,-0.026,-0.026,5.000
30.000,2094.000,69.800,360.282,414.872,0.000,90.000,0.001,-0.026,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.438,-0.026,-0.026,5.000
30.000,2095.000,69.833,359.930,414.882,0.000,90.000,0.001,-0.026,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.438,-0.026,-0.026,5.000
30.000,2096.000,69.867,359.819,414.937,0.000,90.000,0.001,-0.026,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.438,-0.026,-0.026,5.000
30.000,2097.000,69.900,359.900,415.105,0.000,90.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.675,-0.022,-0.022,5.000
30.000,2098.000,69.933,359.937,415.190,0.000,90.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.675,-0.022,-0.022,5.000
30.000,2099.000,69.967,359.678,415.146,0.000,90.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.675,-0.022,-0.022,5.000
30.000,2100.000,70.000,359.639,415.057,0.000,90.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.675,-0.022,-0.022,5.000
30.000,2101.000,70.033,359.727,415.036,0.000,90.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.675,-0.022,-0.022,5.000
30.000,2102.000,70.067,359.294,415.246,0.000,90.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.675,-0.022,-0.022,5.000
30.000,2103.000,70.100,358.959,415.331,0.000,90.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.443,-0.004,-0.004,5.000
30.000,2104.000,70.133,358.833,415.503,0.000,90.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.443,-0.004,-0.004,5.000
30.000,2105.000,70.167,358.867,415.817,0.000,90.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.443,-0.004,-0.004,5.000
30.000,2106.000,70.200,358.756,415.849,0.000,90.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.443,-0.004,-0.004,5.000
30.000,2107.000,70.233,358.783,415.887,0.000,90.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.443,-0.004,-0.004,5.000
30.000,2108.000,70.267,358.639,415.859,0.000,90.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.443,-0.004,-0.004,5.000
30.000,2109.000,70.300,358.238,416.055,0.000,90.000,0.001,-0.020,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.200,-0.020,-0.020,5.000
30.000,2110.000,70.333,358.039,416.064,0.000,90.000,0.001,-0.020,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.200,-0.020,-0.020,5.000
30.000,2111.000,70.367,357.675,416.077,0.000,90.000,0.001,-0.020,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.200,-0.020,-0.020,5.000
30.000,2112.000,70.400,357.744,416.374,0.000,90.000,0.001,-0.020,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.200,-0.020,-0.020,5.000
30.000,2113.000,70.433,357.828,416.214,0.000,90.000,0.001,-0.020,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.200,-0.020,-0.020,5.000
30.000,2114.000,70.467,357.857,416.133,0.000,90.000,0.001,-0.020,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.200,-0.020,-0.020,5.000
30.000,2115.000,70.500,357.667,416.238,0.000,90.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.690,-0.010,-0.010,5.000
30.000,2116.000,70.533,357.441,416.420,0.000,90.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.690,-0.010,-0.010,5.000
30.000,2117.000,70.567,357.154,416.608,0.000,90.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.690,-0.010,-0.010,5.000
30.000,2118.000,70.600,357.308,416.880,0.000,90.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.690,-0.010,-0.010,5.000
30.000,2119.000,70.633,357.483,416.913,0.000,90.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.690,-0.010,-0.010,5.000
30.000,2120.000,70.667,357.465,416.895,0.000,90.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.690,-0.010,-0.010,5.000
30.000,2121.000,70.700,357.308,416.952,0.000,90.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.485,-0.014,-0.014,5.000
30.000,2122.000,70.733,357.316,416.959,0.000,90.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.485,-0.014,-0.014,5.000
30.000,2123.000,70.767,357.226,417.151,0.000,90.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.485,-0.014,-0.014,5.000
30.000,2124.000,70.800,357.159,417.128,0.000,90.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.485,-0.014,-0.014,5.000
30.000,2125.000,70.833,356.856,417.112,0.000,90.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.485,-0.014,-0.014,5.000
30.010,2126.000,70.844,356.896,417.327,0.000,90.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.485,-0.014,-0.014,5.000
30.010,2127.000,70.877,356.977,417.894,0.000,90.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.319,-0.006,-0.006,5.000
30.010,2128.000,70.910,356.873,417.941,0.000,90.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.319,-0.006,-0.006,5.000
30.010,2129.000,70.944,356.807,418.112,0.000,90.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.319,-0.006,-0.006,5.000
30.010,2130.000,70.977,356.589,418.123,0.000,90.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.319,-0.006,-0.006,5.000
30.010,2131.000,71.010,356.390,418.221,0.000,90.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.319,-0.006,-0.006,5.000
30.010,2132.000,71.044,356.640,418.295,0.000,90.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.319,-0.006,-0.006,5.000
30.010,2133.000,71.077,356.669,418.725,0.000,90.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.542,-0.022,-0.022,5.000
30.010,2134.000,71.110,356.533,418.600,0.000,90.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.542,-0.022,-0.022,5.000
30.010,2135.000,71.144,356.283,418.483,0.000,90.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.542,-0.022,-0.022,5.000
30.010,2136.000,71.177,356.191,418.677,0.000,90.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.542,-0.022,-0.022,5.000
30.010,2137.000,71.210,356.524,418.888,0.000,90.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.542,-0.022,-0.022,5.000
30.010,2138.000,71.244,356.315,418.710,0.000,90.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.542,-0.022,-0.022,5.000
30.010,2139.000,71.277,356.104,418.562,0.000,90.000,0.001,-0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.530,-0.012,-0.012,5.000
30.010,2140.000,71.310,355.842,418.849,0.000,90.000,0.001,-0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.530,-0.012,-0.012,5.000
30.010,2141.000,71.344,355.634,418.839,0.000,90.000,0.001,-0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.530,-0.012,-0.012,5.000
30.010,2142.000,71.377,355.384,418.888,0.000,90.000,0.001,-0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.530,-0.012,-0.012,5.000
30.010,2143.000,71.410,355.405,419.046,0.000,90.000,0.001,-0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.530,-0.012,-0.012,5.000
30.010,2144.000,71.444,355.484,419.069,0.000,90.000,0.001,-0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.530,-0.012,-0.012,5.000
30.010,2145.000,71.477,355.674,418.973,0.000,90.000,0.001,-0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.841,-0.007,-0.007,5.000
30.010,2146.000,71.510,355.447,419.165,0.000,90.000,0.001,-0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.841,-0.007,-0.007,5.000
30.010,2147.000,71.544,355.407,419.040,0.000,90.000,0.001,-0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.841,-0.007,-0.007,5.000
30.010,2148.000,71.577,355.248,419.255,0.000,90.000,0.001,-0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.841,-0.007,-0.007,5.000
30.010,2149.000,71.610,355.009,419.268,0.000,90.000,0.001,-0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.841,-0.007,-0.007,5.000
30.010,2150.000,71.644,354.860,419.356,0.000,90.000,0.001,-0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.841,-0.007,-0.007,5.000
30.010,2151.000,71.677,354.931,419.760,0.000,90.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.364,-0.006,-0.006,5.000
30.010,2152.000,71.710,354.822,419.908,0.000,90.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.364,-0.006,-0.006,5.000
30.010,2153.000,71.744,354.691,420.189,0.000,90.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.364,-0.006,-0.006,5.000
30.010,2154.000,71.777,354.402,420.436,0.000,90.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.364,-0.006,-0.006,5.000
30.010,2155.000,71.810,354.153,420.241,0.000,90.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.364,-0.006,-0.006,5.000
30.010,2156.000,71.843,353.839,420.366,0.000,90.000,0.001,-0.006,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,4.364,-0.006,-0.006,5.000
30.010,2157.000,71.877,353.587,420.483,0.000,90.000,0.001,-0.021,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.439,-0.021,-0.021,5.000
30.010,2158.000,71.910,353.400,420.884,0.000,90.000,0.001,-0.021,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.439,-0.021,-0.021,5.000
30.010,2159.000,71.943,353.344,421.086,0.000,90.000,0.001,-0.021,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.439,-0.021,-0.021,5.000
30.010,2160.000,71.977,353.329,421.202,0.000,90.000,0.001,-0.021,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.439,-0.021,-0.021,5.000
30.010,2161.000,72.010,353.173,421.096,0.000,90.000,0.001,-0.021,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.439,-0.021,-0.021,5.000
30.010,2162.000,72.043,353.358,421.266,0.000,90.000,0.001,-0.021,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.439,-0.021,-0.021,5.000
30.010,2163.000,72.077,353.247,421.284,0.000,90.000,0.001,-0.019,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.485,-0.019,-0.019,5.000
30.010,2164.000,72.110,353.131,421.410,0.000,90.000,0.001,-0.019,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.485,-0.019,-0.019,5.000
30.010,2165.000,72.143,353.101,421.485,0.000,90.000,0.001,-0.019,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.485,-0.019,-0.019,5.000
30.010,2166.000,72.177,352.894,421.598,0.000,90.000,0.001,-0.019,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.485,-0.019,-0.019,5.000
30.010,2167.000,72.210,352.893,421.591,0.000,90.000,0.001,-0.019,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.485,-0.019,-0.019,5.000
30.010,2168.000,72.243,352.437,421.638,0.000,90.000,0.001,-0.019,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.485,-0.019,-0.019,5.000
30.010,2169.000,72.277,352.309,421.891,0.000,90.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.464,-0.010,-0.010,5.000
30.010,2170.000,72.310,352.163,421.895,0.000,90.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.464,-0.010,-0.010,5.000
30.010,2171.000,72.343,351.832,421.956,0.000,90.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.464,-0.010,-0.010,5.000
30.010,2172.000,72.377,351.507,421.937,0.000,90.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.464,-0.010,-0.010,5.000
30.010,2173.000,72.410,351.341,421.936,0.000,90.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.464,-0.010,-0.010,5.000
30.010,2174.000,72.443,351.128,422.156,0.000,90.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.464,-0.010,-0.010,5.000
30.010,2175.000,72.477,350.952,422.222,0.000,90.000,0.001,-0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,15.262,-0.012,-0.012,5.000
30.010,2176.000,72.510,350.914,422.106,0.000,90.000,0.001,-0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,15.262,-0.012,-0.012,5.000
30.010,2177.000,72.543,350.447,422.488,0.000,90.000,0.001,-0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,15.262,-0.012,-0.012,5.000
30.010,2178.000,72.577,350.239,422.363,0.000,90.000,0.001,-0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,15.262,-0.012,-0.012,5.000
30.010,2179.000,72.610,350.000,422.534,0.000,90.000,0.001,-0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,15.262,-0.012,-0.012,5.000
30.010,2180.000,72.643,349.528,422.687,0.000,90.000,0.001,-0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,15.262,-0.012,-0.012,5.000
30.010,2181.000,72.677,349.218,422.856,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.095,-0.015,-0.015,5.000
30.010,2182.000,72.710,349.363,422.816,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.095,-0.015,-0.015,5.000
30.010,2183.000,72.743,349.024,422.696,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.095,-0.015,-0.015,5.000
30.010,2184.000,72.777,349.218,422.822,0.000,90.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.095,-0.015,-0.015,5.000
